Identifiant,Date de dernière modification,Nom,Label,Label Net-Public,Demande de labellisation Net-Public,Site Web,N° et libellé de voie,Code Insee commune,Code postal,Localité,Téléphone,Email,Latitude,Longitude,Précision,Personne à contacter,Services proposés,Nombre d'animateurs,Numéro DUI,Photo,Statut,Autre label,N° et libellé de voie,Horaires d'ouverture,Entrée - Accès [Accessibilité],Équipement,Entrée - Ouverture de porte [Accessibilité],Entrée - Obstacle à la porte d'entrée [Accessibilité],Circulation - Circulation dans les allées [Accessibilité],Circulation - Accès en fauteuil dans tout le lieu [Accessibilité],Circulation - Ascenseurs (dimensions) [Accessibilité],Services et équipements - Sanitaires [Accessibilité],Services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité],Services et équipements - Personnel initié à la langue des signes [Accessibilité],Extérieur - Place de parking réservée [Accessibilité],Extérieur - Places GIC/GIR à proximité [Accessibilité],Extérieur - Transports accessibles à proximité [Accessibilité],Tarif,Photo,Photo,Photo,N° et libellé de voie,Code Insee commune,Code postal,Localité,N° et libellé de voie,Circulation - Signalétique adaptée [Accessibilité],Services et équipements - Hauteur adaptée des comptoirs / guichets [Accessibilité],services et équipements - Personnel formé à l'accueil des personnes en situation de handicap [Accessibilité],Services et équipements - Place réservée au PMR [Accessibilité],Extérieur - Enseigne suffisamment lisible et visible [Accessibilité],Spécificité territoriale,Circulation - Ascenseurs (adaptations) [Accessibilité],Photo,Photo,Photo,Photo,Photo,Flux d'actualité,Courriel,Horaires initiations et ateliers,Entrée - Accès contrôlé [Accessibilité],Circulation - Escaliers [Accessibilité],Services et équipements - Visites adaptées aux personnes ayant une déficience [Accessibilité],Entrée - Largeur de porte en cm [Accessibilité],Circulation - Guidage [Accessibilité],Blog,Extérieur - Trottoirs (Obstacles) [Accessibilité],"Entrée - En cas de présence d'une marche, préciser sa hauteur en cm [Accessibilité]","Rue, Voie, Chemin","Rue, Voie, Chemin",Fédération Nationale de Sport Numérique,Ateliers,Espace Public Numérique (EPN des Yvelines),Commentaire,Intitulé,Autre Site Web,Texte long,N° et libellé de voie,N° et libellé de voie,Code Insee commune,Code postal,Localité,Site Web2,Vidéo,Circulation - Plan du lieu [Accessibilité],NETPUBLIC,Site Web de Formation ORDIDACTIC60,Vidéo,Visio-accueil Pôle-Emploi,Le blog de la médiathèque,Fax,Ce flux présente les actualités locales de l'Espace Informatique Cyber-base®,Ce flux affiche les programmes des ateliers qui sont planifiés à l'Espace Informatique Cyber-base®,Services proposés,Villes Internet,Accueil de jeunes,Accueil de seniors,Organisation d'évènements,Centre d'Animation des Portes Ferrées,Personne à contacter,Image,N° et libellé de voie,Mission
385A,,Bibliothèque publique,PAPI,Bibliothèque,,,,385,33230,Saint-Christophe-de-Double,,communedestchristophededouble@orange.fr ,,,,,,,,,,,,Mardi 14h- 18h30 Mercredi 9h30-12h30 et 14h30-18h30Vendredi14h- 18h30 et samedi 9h30-12h30 et 14h30-17h30 ,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389A,,Médiathèque municipale,EPN,Bibliothèque,,www.saint-ciers-sur-gironde.fr,5 Rue du Petit Village,389,33820,Saint-Ciers-sur-Gironde,05 57 32 84 36,mediatheque.st-ciers-gironde@wanadoo,,,,Céline Sicet,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389B,,BIJ Point Accueil Jeunes,EPN,Jeunesse,,,Place du 8 mai 1945,389,33820,Saint-Ciers-sur-Gironde,05 57 32 89 77,bij.st-ciers.benoit@wanadoo.fr,,,,Benoît Despujos,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393B,,PRIJ intercommunal – Bibliothèque,PAPI,Jeunesse,,,Place de Verdun,393,33910,Saint-Denis-de-Pile,05 57 55 44 20,bibliotheque@mairie-stdenisdepile.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393A,,Bibliothèque municipale,PAPI,Bibliothèque,,www.mairie-saintdenisdepile.fr,Place de Verdun,393,33910,Saint-Denis-de-Pile,05.57.55.19.45,bibliotheque@mairie-saintdenisdepile.fr,,,,Olivia Cessac,,,,,,,,Lundi au Vendredi : 10h30-12h30/14h30-17h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413A,,Bibliotheque municipale,Projet,Bibliothèque,,,5 Rue de l'Eglise,413,33750,Saint-Germain-du-Puch,05 57 24 51 19,bibliotheque-stgermaindupuch@orange.fr,,,,Mme Valérie Bloin,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,418,33190,Saint-Hilaire-de-la-Noaille,,saint-hilairenovalia-medias@wanadoo.fr,,,,,,,,,,,,lundi au vendredi : 8h30-12h30/ 13h30-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422A,,PIJ – Espace Jeunes,PAPI,Jeunesse,,,120 ave du Las BP 10,422,33127,Saint-Jean-d'Illac,05  56 21 83 19,espacejeunes.illacais@wanadoo.fr,,,,Véronique Soulié,,,,,,,,"Mardi, jeudi, vendredi, samedi : 13h-17h Mercredi : 13h-19h",,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424A,,Bibliothèque municipale,PAPI,Bibliothèque,,,4 rue du Gal de Gaulle,424,33112,Saint-Laurent-Médoc,05 56 73 39 79,bibliotheque.slm@wanadoo.fr,,,,,,,,,,,,Lundi/Mardi/Jeudi/Vendredi : 14h-18h Mercredi : 10h-12h/14h-19h Samedi : 10h-12h30,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433A,,Bibliothèque municipale François Mitterand,PAPI,Bibliothèque,,,32 Chemin de Nice,433,33450,Saint-Loubès,05 56 78 98 82,bibliotheque-municipale@saint-loubes.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448A,,Bibliothèque municipale,PAPI,Bibliothèque,,http://www.saint-medard-deyrans.fr,,448,33650,Saint-Médard-d'Eyrans,,mairie.st.medard.eyrans@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449B,,Espace jeunes BIJ,EPN,Jeunesse,,http://saint-medard-en-jalles.cyber-base.org/,62 Place de la République – BP 22,449,33160,Saint-Médard-en-Jalles,05 56 05 10 01,bij@saint-medard-en-jalles.fr,,,,,,,,,,,,mardi au vendredi : 10h-12h30 / 14h-17h30 (sauf jeudi matin),,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449A,,Médiathèque Carré des Jalles,EPN,Bibliothèque,,http://www.carredesjalles.org/,Place de la République,449,33160,Saint-Médard-en-Jalles,05 57 93 18 50,bibliotheque@saint-medard-en-jalles.fr,,,,Evelyne Guiraud,,,,,,,,Mercredi : 14h-19h Jeudi : 16h-19h Vendredi : 16h-22h Samedi : 14h-19h Dimanche : 14h-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454A,,Bibliothèque associative,PAPI,Bibliothèque,,,rue Michel de Rieufret,454,33650,Saint-Morillon,,lagrappouille.association@neuf.fr,,,,Mr Picard et Mme Supplice,,,,,,,,Lundi : 9h-12h mardi au Vendredi : 9h-12h/14h-19h Samedi : 10h-12h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456A,,Bibliothèque publique,PAPI,Bibliothèque,,,Mairie,456,33820,Saint-Palais,05 57 32 80 78,mairie.st.palais33@wanadoo.fr,,,,Terrancle Jacky,,,,,,,,Lundi/mardi/jeudi : 13h-18h mercredi/vendredi : 10h-12h/14h-19H,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,458,33390,Saint-Paul,,bibliotheque.saintpaul@orange.fr,,,,,,,,,,,,Mardi/Jeudi : 14h30-18h Mercredi : 10h-18h Vendredi : 14h30-19h Samedi :10h30-16h30,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473B,,Internet rural Hte-Gironde – Cyberactibus,itinérant,EducPop,,http://pagesperso-orange.fr/cyberactibus/site%20cyber/infos.htm,Place de la Libération,473,33920,Saint-Savin,06 72 46 06 77,cyberactibus@hotmail.com,,,,,,,,,,,,mercredi: 14h-18h jeudi/vendredi : 16h-18h samedi : 14h-18h (+ créneaux horaires (11h) réservés à l'initiation individuelle),,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473A,,Bibliothèque municipale,PAPI,Bibliothèque,,,20 rue Jacques Vergeron,473,33920,Saint-Savin,05 57 58 95 09,biblio.st.savin@wanadoo.fr,,,,,,,,,,,,mardi/jeudi/vendredi : 16h-18h30 mercredi : 10h-18h30,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,474,33650,Saint-Selve,,bibliotheque@mairie-saintselve.fr,,,,,,,,,,,,Lundi/Jeudi :13h30–18h Mardi/Mercredi/Vendredi :10h-12h/13h30-18h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478A,,Médiathèque Jean Cocteau,EPN,Bibliothèque,,www.stseurinsurlisle.com,4 Avenue Georges Clémenceau,478,33660,Saint-Seurin-sur-l'Isle,05 57 49 61 93,mediatheque@stseurinsurlisle.com,,,,Claire Jerrethie,,,,,,,,Mardi/jeudi : 16h-19h Mercredi : 10h-18h vendredi : 14h-18h samedi : 10h-17h,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,479,33190,Saint-Sève,,saint-seve@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483A,,Bibliothèque municipale,PAPI,Bibliothèque,,www.saintsulpiceetcameyrac.fr,"15, av Maucaillou",483,33450,Saint-Sulpice-et-Cameyrac,05 56 30 23 04,Bibliotheque-municipale16@wanadoo.fr,,,,mme Taudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484A,,Bibliothèque municipale,PAPI,Bibliothèque,,,Place de la République,484,33113,Saint-Symphorien,05 56 25 72 89,bibliotheque.stsymphorien@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492A,,Bibliothèque municipale,PAPI,Bibliothèque,,,,492,33920,Saint-Yzan-de-Soudiac,,bibliotheque.st-yzan@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397A,,Bibliothèque municipale,PAPI,Bibliothèque,,www.mairie-ste-eulalie.fr,"Centre Culturel S. Dutruch, 6 Place Franz Liszt",397,33560,Sainte-Eulalie,05 56 38 35 21,bibliotheque@mairie-ste-eulalie.fr,,,,Cédric Chabaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397B,,CCAS,PAPI,Services publics,,www.mairie-ste-eulalie.fr,"1, place Charles de Gaulle",397,33560,Sainte-Eulalie,05.57.77.15.85,ccas@mairie-ste-eulalie.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402B,,Maison des services publics – PIJ,EPN,Jeunesse,,,12 Boulevard Garrau,402,33220,Sainte-Foy-la-Grande,05 57 48 60 90,msp33@wanadoo.fr,,,,Mr Cazenave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402A,,Médiathèque municipale,PAPI,Bibliothèque,,http://mediatheque.saintefoylagrande.over-blog.com,8 rue Jean Louis Faure,402,33220,Sainte-Foy-la-Grande,05 57 46 29 70,mediatheque@saintefoylagrande.fr,,,,Jean-Claude Faure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485A,,Bibliothèque municipale,PAPI,Bibliothèque,,,"12, av Charles de Gaulle",485,33350,Sainte-Terre,05 57 47 15 93,bibliosainteterre@wanadoo.fr,,,,Mle Oudin,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494A,,Mairie,,Services publics,,,1 place de l'Eglise,494,33160,Salaunes,05 56 58 58 73,secretariat.salaunes@wanadoo.fr,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff00117f,14/02/2012,Bibliothèque municipale,,0,0,,"Médiathèque municipale , 3 avenue de la Tour",33496,33370,SALLEBOEUF,+33 5 56 78 35 26,mediatheque.salleboeuf@hotmail.fr,44.843504,-0.385988,4,Chantal de Lachaux,Accompagnement individuel,1,7872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496B,,Point accueil Jeunes- PIJ,PAPI,Jeunesse,,www.salleboeuf.fr/,Foyer rural 3 ave de la Tour,496,33370,Salleboeuf,05 56 21 20 69,Pij-salleboeuf@cdc-coteaux-bordelais.fr,,,,Cathy Durut,,,,,,,,mardi à samedi : 8h30-11h,,,,,,,,,,,,,,payant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506A,,Bibliothèque municipale,PAPI,Bibliothèque,,,Mairie 28 Place de la République,506,33540,Sauveterre-de-Guyenne,05 56 71 88 35,sauveterre.mairie@wanadoo.fr,,,,Mme COMBEFREYROUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514A,,Office du Tourisme,PAPI,Services publics,,,BP 2,514,33780,Soulac-sur-Mer,05 56 09 86 61,contact@soulac.com,,,,,,,,,,,,"mardi : 16-18h, merc : 16h30-18h30, samedi : 16 à 18h",,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a9de77fe55ff000622,14/02/2012,PIJ,,0,0,,Route du bois joli,33376,33160,ST AUBIN DE MEDOC,+33 5 56 05 19 98,emploisam@wanadoo.fr,44.917204,-0.722187,6,,"Accompagnement individuel
Initiation Internet et multimédia",1,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34020cde77fe55ff000ec7,14/02/2012,APRODISC,,0,0,http://www.aprodisc.org/,4 avenue de Mercade,33381,33880,ST CAPRAIS DE BORDEAUX,+33 5 57 97 94 24,aprodisc@wanadoo.fr,44.750627,-0.436653,8,Alexandre SIERRA,"Accompagnement individuel
Initiation Internet et multimédia",1,6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401f4de77fe55ff000cab,14/02/2012,PIJ,Point Cyb,1,0,http://www.saint-ciers-sur-gironde.fr/vivre-a-saint-ciers/pij-paj-point-cyb/,Place du 8 mai 1945,33389,33820,ST CIERS SUR GIRONDE,+33 5 57 32 89 77,bij.st-ciers.benoit@wanadoo.fr,45.290735,-0.610313,6,Benoit DESPUJOS,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet",1,5840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001182,14/02/2012,Médiathèque de St Ciers sur Gironde,Point Cyb,1,0,http://www.saint-ciers-sur-gironde.fr/culture-et-loisirs/la-mediatheque/,5 rue petit village,33389,33820,ST CIERS SUR GIRONDE,+33 5 57 32 84 36,mediatheque.st-ciers-gironde@wanadoo.fr,45.291218,-0.616014,6,Sicet Céline,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives",1,7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401aade77fe55ff00062e,14/02/2012,Médiathèque,,0,0,http://www.mairie-saintdenisdepile.fr/,Place de Verdun,33393,33910,ST DENIS DE PILE,+33 5 57 55 19 45,,44.99201,-0.205087,6,,"Accompagnement individuel
Initiation Internet et multimédia",1,10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001181,14/02/2012,Point Rencontre Information Jeunesse,,0,0,http://prij.fr.st/,"82, route de Paris",33393,33910,ST DENIS DE PILE,+33 5 57 84 25 94,prij.saintdenisdepile@wanadoo.fr,44.968019,-0.220806,8,,,,7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401afde77fe55ff000694,14/02/2012,PIJ,,0,0,http://www.info-jeune.net/,390 Avenue du Las,33422,33127,ST JEAN D ILLAC,+33 5 56 21 83 19,,44.808243,-0.787235,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f34022fde77fe55ff001180,14/02/2012,Bibliothèque municipale François Mitterrand,,0,0,http://www.bibliotheque-saintloubes.net/,"32, chemin de Nice",33433,33450,ST LOUBES,+33 5 56 78 98 82,bm.saint.loubes@wanadoo.fr,44.914641,-0.424356,7,,,,7873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340192de77fe55ff0003f0,14/02/2012,Espace Jeunes Cyber-base,"Point Cyb
Cyber-base",1,0,http://saint-medard-en-jalles.cyber-base.org/,"62, place de la république 33160 Saint-médard-en-jalles",33449,33160,ST MEDARD EN JALLES,+33 5 56 05 10 01,bij@saint-medard-en-jalles.fr,44.888626,-0.766559,4,"Loic Vergez/responsable du service Animation, associations et jeunesse  
Joël Houdin/animateur multimédia référent","Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives",1,9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a9de77fe55ff000623,14/02/2012,BDP GIRONDE,,0,0,,Rue Guynemer,33449,33160,ST MEDARD EN JALLES,+33 5 56 16 13 80,c.ney@cg33.fr,44.88373,-0.739367,6,Carole NEY,"Accompagnement individuel
Initiation Internet et multimédia",1,10078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a9de77fe55ff000624,14/02/2012,Centre de loisirs Feydit,,0,0,,60 route de Feydit,33449,33160,ST MEDARD EN JALLES,+33 5 56 05 49 32,association.feydit@laposte.net,44.874011,-0.703668,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a9de77fe55ff000625,14/02/2012,ASCO,,0,0,,104 avenue Anatole France,33449,33160,ST MEDARD EN JALLES,+33 5 56 95 99 16,asco.gb@free.fr,44.894009,-0.749713,8,,"Accompagnement individuel
Initiation Internet et multimédia",1,10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340212de77fe55ff000f54,14/02/2012,Cyber-base médiathèque du Carré des Jalles,Cyber-base,1,0,http://www.saint-medard-en-jalles.com/site/zone%20test/mediatheque/mediatheque.htm,Place de la République  - BP 40111,33449,33160,ST MEDARD EN JALLES,+33 5 57 93 18 50,bibliotheque@saint-medard-en-jalles.fr,44.888626,-0.766559,4,Delphine Chataignier,"Accompagnement individuel
Initiation Internet et multimédia
Perfectionnement, accompagnement de projets
Pratiques culturelles, création artistique 
Accompagnement scolaire, activités éducatives
Recherche d'emploi sur Internet
Démarches administratives",3,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401c3de77fe55ff000831,09/11/2012,La petite médiathèque de Saint Pierre,,0,0,http://www.coupsdecoeurstpierre.fr/,4 rue des ccopératives,33463,33490,ST PIERRE D AURILLAC,+33 5 56 62 28 71,lapetitemediathequedestpierre@gmail.com,44.5746198511,-0.190622879623,9,Francis Lacroix,"Accompagnement individuel
Initiation Internet et multimédia
Pratiques culturelles, création artistique
Accompagnement scolaire, activités éducatives
Vie quotidienne (achats, loisirs, …)
Outils et usages mobiles (smartphones, tablettes, applications)
Accueil de handicapés
Accueil de jeunes
Accueil de seniors",3,10649,,Collectivité publique,,,"lundi 14h-16h30
mardi 16h30-18h30
jeudi 14h-18h30
samedi 10h-12h",Plain-pied,"3 PC + internet
videoprojecteur",Manuelle,,Aisée,Total,,,,,,,,5€ annuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3401a9de77fe55ff000621,14/02/2012,Bibliothèque,,0,0,,20 rue Jacques Vergeron,33473,33920,ST SAVIN,+33 5 57 58 95 09,biblio.st.savin@wanadoo.fr,45.138546,-0.446732,8,Nicole Renon,"Accompagnement individuel
Initiation Internet et multimédia",1,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f340206de77fe55ff000e4c,14/02/2012,internet rural haute gironde,,0,0,,"12, place de la libération 33920 saint savin",33473,33920,ST SAVIN,+33 6 72 46 06 77,coordination@cyberactibus.com,45.168559,-0.450218,4,Jonathan Vilain,,,6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
